Time (s),Position X (m),Position Y (m),Velocity (m/s),Heading,Length (m),Width (m),Vehicle Number,TDM (s),MFD (m),EI (m/s)
13.0433,66.3842,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.0533,-0.834438,23.9503,13.62758333,1.573911475,4.72,1.83,1,,,
13.0533,66.5508,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.0634,-0.834797,24.0924,13.64263889,1.573757915,4.72,1.83,1,,,
13.0634,66.7173,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.0734,-0.835141,24.2305,13.65719444,1.57361308,4.72,1.83,1,,,
13.0734,66.8838,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.0834,-0.835479,24.3679,13.67155556,1.573471735,4.72,1.83,1,,,
13.0834,67.0503,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.0934,-0.83581,24.505,13.68575,1.573332135,4.72,1.83,1,,,
13.0934,67.2169,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1034,-0.836133,24.6412,13.69969444,1.57319777,4.72,1.83,1,,,
13.1034,67.3836,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1134,-0.836452,24.7793,13.71369444,1.573063405,4.72,1.83,1,,,
13.1134,67.5504,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1234,-0.836757,24.9158,13.72736111,1.57293253,4.72,1.83,1,,,
13.1234,67.7172,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1334,-0.837047,25.0516,13.74075,1.5728034,4.72,1.83,1,,,
13.1334,67.884,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1434,-0.837326,25.1889,13.75408333,1.57267776,4.72,1.83,1,,,
13.1434,68.0508,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1534,-0.837591,25.3266,13.76727778,1.57255212,4.72,1.83,1,,,
13.1534,68.218,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1634,-0.837852,25.4728,13.78108333,1.572421245,4.72,1.83,1,,,
13.1634,68.3854,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1734,-0.838071,25.6071,13.79363889,1.57230433,4.72,1.83,1,,,
13.1734,68.5527,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1834,-0.83828,25.7461,13.8065,1.572183925,4.72,1.83,1,,,
13.1834,68.7201,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.1934,-0.838461,25.8796,13.81880556,1.5720705,4.72,1.83,1,,,
13.1934,68.8874,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2034,-0.838637,26.0237,13.83202778,1.571946605,4.72,1.83,1,,,
13.2034,69.0513,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2134,-0.838775,26.1539,13.84397222,1.57183667,4.72,1.83,1,,,
13.2134,69.2143,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2234,-0.838908,26.2958,13.85697222,1.57171801,4.72,1.83,1,,,
13.2234,69.3772,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2334,-0.839018,26.4324,13.86955556,1.571604585,4.72,1.83,1,,,
13.2334,69.5402,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2434,-0.839114,26.5722,13.88280556,1.57149116,4.72,1.83,1,,,
13.2434,69.7031,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2534,-0.839193,26.7136,13.89661111,1.571377735,4.72,1.83,1,,,
13.2534,69.871,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2634,-0.839254,26.851,13.91027778,1.571269545,4.72,1.83,1,,,
13.2634,70.0416,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2734,-0.839306,26.9936,13.92463889,1.571161355,4.72,1.83,1,,,
13.2734,70.2122,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2834,-0.839344,27.1337,13.93891667,1.571060145,4.72,1.83,1,,,
13.2834,70.3828,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.2934,-0.839369,27.2707,13.953,1.570965915,4.72,1.83,1,,,
13.2934,70.5534,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3034,-0.839385,27.4104,13.96741667,1.570875175,4.72,1.83,1,,,
13.3034,70.7211,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3134,-0.839393,27.551,13.98197222,1.570787925,4.72,1.83,1,,,
13.3134,70.888,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3234,-0.839394,27.6918,13.99658333,1.5707094,4.72,1.83,1,,,
13.3234,71.0548,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3334,-0.839388,27.8279,14.01072222,1.5706396,4.72,1.83,1,,,
13.3334,71.2216,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3434,-0.839378,27.9684,14.02530556,1.57057329,4.72,1.83,1,,,
13.3434,71.3885,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3534,-0.839364,28.1092,14.03991667,1.570515705,4.72,1.83,1,,,
13.3534,71.5551,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3634,-0.839348,28.2523,14.05475,1.5704651,4.72,1.83,1,,,
13.3634,71.7217,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3734,-0.83933,28.393,14.06930556,1.57042322,4.72,1.83,1,,,
13.3734,71.8882,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3834,-0.839311,28.5342,14.08388889,1.57038832,4.72,1.83,1,,,
13.3834,72.0547,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.3934,-0.839293,28.6722,14.09802778,1.570362145,4.72,1.83,1,,,
13.3934,72.2213,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4034,-0.839275,28.8152,14.11247222,1.57034295,4.72,1.83,1,,,
13.4034,72.3856,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4134,-0.839259,28.9546,14.12638889,1.570330735,4.72,1.83,1,,,
13.4134,72.549,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4234,-0.839246,29.0973,14.1405,1.5703255,4.72,1.83,1,,,
13.4234,72.7125,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4334,-0.839235,29.2386,14.15441667,1.570327245,4.72,1.83,1,,,
13.4334,72.876,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4434,-0.839228,29.382,14.1685,1.570334225,4.72,1.83,1,,,
13.4434,73.0395,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4535,-0.839227,29.5222,14.18219444,1.57034644,4.72,1.83,1,,,
13.4535,73.207,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4635,-0.83923,29.6641,14.19594444,1.570365635,4.72,1.83,1,,,
13.4635,73.3766,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4735,-0.839239,29.8049,14.20947222,1.570390065,4.72,1.83,1,,,
13.4735,73.5463,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4835,-0.839255,29.9489,14.22322222,1.570421475,4.72,1.83,1,,,
13.4835,73.7159,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.4935,-0.839278,30.0907,14.23666667,1.570456375,4.72,1.83,1,,,
13.4935,73.8855,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5035,-0.839309,30.2337,14.25013889,1.57049651,4.72,1.83,1,,,
13.5035,74.0533,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5135,-0.839348,30.3774,14.26361111,1.570540135,4.72,1.83,1,,,
13.5135,74.2203,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5235,-0.839395,30.5208,14.27702778,1.570588995,4.72,1.83,1,,,
13.5235,74.3874,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5335,-0.839451,30.6592,14.28991667,1.570641345,4.72,1.83,1,,,
13.5335,74.5545,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5435,-0.839517,30.8028,14.30327778,1.57069893,4.72,1.83,1,,,
13.5435,74.7216,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5535,-0.839594,30.9464,14.31658333,1.57075826,4.72,1.83,1,,,
13.5535,74.8884,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5635,-0.839682,31.092,14.32994444,1.57082457,4.72,1.83,1,,,
13.5635,75.0551,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5735,-0.839779,31.2341,14.34288889,1.57089088,4.72,1.83,1,,,
13.5735,75.2218,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5835,-0.839889,31.3792,14.35608333,1.570962425,4.72,1.83,1,,,
13.5835,75.3885,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.5935,-0.840007,31.5217,14.36897222,1.571035715,4.72,1.83,1,,,
13.5935,75.5552,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6035,-0.840142,31.6707,14.3825,1.57111424,4.72,1.83,1,,,
13.6035,75.7219,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6135,-0.840277,31.8077,14.39891667,1.57118753,4.72,1.83,1,,,
13.6135,75.8886,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6235,-0.840429,31.9512,14.42541667,1.5712678,4.72,1.83,1,,,
13.6235,76.0554,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6335,-0.840593,32.0961,14.45736111,1.57134807,4.72,1.83,1,,,
13.6335,76.2221,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6435,-0.840769,32.2431,14.49158333,1.57143183,4.72,1.83,1,,,
13.6435,76.3888,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6535,-0.840954,32.3881,14.52505556,1.57151559,4.72,1.83,1,,,
13.6535,76.5551,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6635,-0.841148,32.5325,14.55761111,1.571597605,4.72,1.83,1,,,
13.6635,76.7214,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6735,-0.841353,32.6785,14.58944444,1.571681365,4.72,1.83,1,,,
13.6735,76.8877,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6835,-0.841573,32.827,14.62036111,1.571765125,4.72,1.83,1,,,
13.6835,77.054,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.6935,-0.841798,32.9725,14.64902778,1.571845395,4.72,1.83,1,,,
13.6935,77.2203,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7035,-0.842034,33.1197,14.6765,1.571925665,4.72,1.83,1,,,
13.7035,77.3868,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7135,-0.842281,33.2672,14.70261111,1.57200419,4.72,1.83,1,,,
13.7135,77.5535,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7235,-0.842531,33.4119,14.72691667,1.572079225,4.72,1.83,1,,,
13.7235,77.7201,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7335,-0.842793,33.558,14.75011111,1.572152515,4.72,1.83,1,,,
13.7335,77.8868,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7435,-0.843069,33.707,14.77269444,1.572225805,4.72,1.83,1,,,
13.7435,78.0534,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7535,-0.843353,33.856,14.79416667,1.572295605,4.72,1.83,1,,,
13.7535,78.2202,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7635,-0.843644,34.0048,14.81472222,1.57236366,4.72,1.83,1,,,
13.7635,78.387,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7735,-0.843944,34.1534,14.83519444,1.57242648,4.72,1.83,1,,,
13.7735,78.5538,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7835,-0.844253,34.3024,14.85619444,1.5724893,4.72,1.83,1,,,
13.7835,78.7206,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.7935,-0.844568,34.4515,14.8775,1.572550375,4.72,1.83,1,,,
13.7935,78.8874,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8035,-0.844892,34.6007,14.899,1.57260796,4.72,1.83,1,,,
13.8035,79.0544,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8135,-0.845224,34.7499,14.92066667,1.572662055,4.72,1.83,1,,,
13.8135,79.2215,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8235,-0.845559,34.8978,14.94222222,1.57271615,4.72,1.83,1,,,
13.8235,79.3886,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8336,-0.8459,35.0454,14.96383333,1.572766755,4.72,1.83,1,,,
13.8336,79.5556,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8436,-0.846257,35.1967,14.98608333,1.57281736,4.72,1.83,1,,,
13.8436,79.7227,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8536,-0.846619,35.347,15.00833333,1.57286622,4.72,1.83,1,,,
13.8536,79.8892,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8636,-0.846988,35.4976,15.03072222,1.57291508,4.72,1.83,1,,,
13.8636,80.0556,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8736,-0.847366,35.6489,15.05341667,1.572962195,4.72,1.83,1,,,
13.8736,80.222,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8836,-0.847743,35.7969,15.07577778,1.57300582,4.72,1.83,1,,,
13.8836,80.3884,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.8936,-0.84813,35.9462,15.09844444,1.57305119,4.72,1.83,1,,,
13.8936,80.5547,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9036,-0.84853,36.098,15.1215,1.57309656,4.72,1.83,1,,,
13.9036,80.7217,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9136,-0.848941,36.2513,15.14247222,1.573140185,4.72,1.83,1,,,
13.9136,80.8888,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9236,-0.849358,36.4041,15.15783333,1.573185555,4.72,1.83,1,,,
13.9236,81.0559,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9336,-0.849779,36.5555,15.16972222,1.573227435,4.72,1.83,1,,,
13.9336,81.223,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9436,-0.850208,36.7073,15.18041667,1.57327106,4.72,1.83,1,,,
13.9436,81.3901,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9536,-0.850641,36.8583,15.19058333,1.57331294,4.72,1.83,1,,,
13.9536,81.557,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9636,-0.85109,37.0121,15.20080556,1.573356565,4.72,1.83,1,,,
13.9636,81.7237,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9736,-0.851537,37.1628,15.21075,1.573398445,4.72,1.83,1,,,
13.9736,81.8905,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9836,-0.851993,37.3146,15.22069444,1.573440325,4.72,1.83,1,,,
13.9836,82.0572,-1.7,16.66666667,0.0,4.72,1.83,4,,,
13.9936,-0.852453,37.4654,15.23038889,1.573482205,4.72,1.83,1,,,
13.9936,82.224,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0036,-0.852933,37.6203,15.24013889,1.57352583,4.72,1.83,1,,,
14.0036,82.3907,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0136,-0.853408,37.7717,15.24955556,1.573565965,4.72,1.83,1,,,
14.0136,82.5575,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0236,-0.853899,37.9259,15.25911111,1.57360959,4.72,1.83,1,,,
14.0236,82.7242,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0336,-0.85438,38.0749,15.26830556,1.573649725,4.72,1.83,1,,,
14.0336,82.8909,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0436,-0.854884,38.2292,15.27780556,1.573691605,4.72,1.83,1,,,
14.0436,83.0576,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0536,-0.855389,38.3813,15.28738889,1.573733485,4.72,1.83,1,,,
14.0536,83.224,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0636,-0.855907,38.5355,15.29722222,1.573775365,4.72,1.83,1,,,
14.0636,83.3902,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0736,-0.85643,38.6894,15.30711111,1.57381899,4.72,1.83,1,,,
14.0736,83.5565,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0836,-0.85696,38.8431,15.317,1.57386087,4.72,1.83,1,,,
14.0836,83.7227,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.0936,-0.857496,38.9965,15.32686111,1.573904495,4.72,1.83,1,,,
14.0936,83.889,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1036,-0.85804,39.1505,15.33677778,1.573946375,4.72,1.83,1,,,
14.1036,84.0555,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1136,-0.85858,39.3015,15.3465,1.573988255,4.72,1.83,1,,,
14.1136,84.2221,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1236,-0.85914,39.4562,15.35647222,1.57403188,4.72,1.83,1,,,
14.1236,84.3887,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1336,-0.859697,39.6081,15.36625,1.57407376,4.72,1.83,1,,,
14.1336,84.5553,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1436,-0.860272,39.7634,15.37613889,1.574117385,4.72,1.83,1,,,
14.1436,84.722,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1536,-0.860845,39.9162,15.38569444,1.57416101,4.72,1.83,1,,,
14.1536,84.8888,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1636,-0.861437,40.0723,15.39533333,1.574204635,4.72,1.83,1,,,
14.1636,85.0557,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1736,-0.862026,40.226,15.40477778,1.57424826,4.72,1.83,1,,,
14.1736,85.2225,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1836,-0.862624,40.3801,15.41425,1.574291885,4.72,1.83,1,,,
14.1836,85.3894,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.1936,-0.86323,40.5346,15.42369444,1.57433551,4.72,1.83,1,,,
14.1936,85.5563,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2036,-0.863845,40.6898,15.43313889,1.574379135,4.72,1.83,1,,,
14.2036,85.7232,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2136,-0.864478,40.8477,15.44263889,1.57442276,4.72,1.83,1,,,
14.2136,85.8902,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2237,-0.865081,40.9967,15.45152778,1.57446464,4.72,1.83,1,,,
14.2237,86.0572,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2337,-0.865697,41.1476,15.46058333,1.57450652,4.72,1.83,1,,,
14.2337,86.2241,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2437,-0.866348,41.3052,15.47019444,1.574550145,4.72,1.83,1,,,
14.2437,86.3911,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2537,-0.866993,41.4597,15.47966667,1.574592025,4.72,1.83,1,,,
14.2537,86.5577,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2637,-0.867639,41.6132,15.48911111,1.57463565,4.72,1.83,1,,,
14.2637,86.7243,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2737,-0.868307,41.7703,15.49877778,1.57467753,4.72,1.83,1,,,
14.2737,86.8908,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2837,-0.868975,41.926,15.50836111,1.57471941,4.72,1.83,1,,,
14.2837,87.0574,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.2937,-0.86964,42.0795,15.51777778,1.57476129,4.72,1.83,1,,,
14.2937,87.2239,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3037,-0.870328,42.2369,15.52733333,1.57480317,4.72,1.83,1,,,
14.3037,87.3904,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3137,-0.871018,42.3934,15.53677778,1.574843305,4.72,1.83,1,,,
14.3137,87.5569,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3237,-0.87171,42.5489,15.54613889,1.57488344,4.72,1.83,1,,,
14.3237,87.7234,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3337,-0.872426,42.7082,15.55566667,1.57492532,4.72,1.83,1,,,
14.3337,87.8899,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3437,-0.87311,42.8595,15.56472222,1.57496371,4.72,1.83,1,,,
14.3437,88.0564,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3537,-0.8738,43.0106,15.57375,1.5750021,4.72,1.83,1,,,
14.3537,88.2231,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3637,-0.874527,43.1687,15.58308333,1.575042235,4.72,1.83,1,,,
14.3637,88.3898,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3737,-0.875251,43.3247,15.59211111,1.575080625,4.72,1.83,1,,,
14.3737,88.5564,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3837,-0.875982,43.481,15.60113889,1.575119015,4.72,1.83,1,,,
14.3837,88.7231,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.3937,-0.876721,43.638,15.61011111,1.575157405,4.72,1.83,1,,,
14.3937,88.8898,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4037,-0.877465,43.7949,15.61902778,1.57519405,4.72,1.83,1,,,
14.4037,89.0544,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4137,-0.878205,43.9496,15.62777778,1.575230695,4.72,1.83,1,,,
14.4137,89.2184,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4237,-0.878965,44.1077,15.63669444,1.575265595,4.72,1.83,1,,,
14.4237,89.3825,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4337,-0.879717,44.2631,15.64547222,1.575300495,4.72,1.83,1,,,
14.4337,89.5465,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4437,-0.880476,44.4188,15.65425,1.57533365,4.72,1.83,1,,,
14.4437,89.7105,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4537,-0.881245,44.5758,15.66302778,1.575366805,4.72,1.83,1,,,
14.4537,89.8784,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4637,-0.88202,44.7332,15.67175,1.575398215,4.72,1.83,1,,,
14.4637,90.0483,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4737,-0.882796,44.8898,15.68036111,1.57542788,4.72,1.83,1,,,
14.4737,90.2182,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4837,-0.88358,45.0472,15.68886111,1.575457545,4.72,1.83,1,,,
14.4837,90.388,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.4937,-0.884348,45.2008,15.69697222,1.57548372,4.72,1.83,1,,,
14.4937,90.5579,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5037,-0.885147,45.36,15.70527778,1.575509895,4.72,1.83,1,,,
14.5037,90.7251,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5137,-0.88594,45.5172,15.71338889,1.575534325,4.72,1.83,1,,,
14.5137,90.8913,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5237,-0.886739,45.6751,15.72152778,1.575558755,4.72,1.83,1,,,
14.5237,91.0576,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5337,-0.887533,45.8315,15.72958333,1.575579695,4.72,1.83,1,,,
14.5337,91.2239,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5437,-0.888343,45.9906,15.73775,1.57559889,4.72,1.83,1,,,
14.5437,91.3902,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5537,-0.88915,46.1488,15.74580556,1.57561634,4.72,1.83,1,,,
14.5537,91.5574,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5637,-0.889956,46.3063,15.75380556,1.575632045,4.72,1.83,1,,,
14.5637,91.7248,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5737,-0.890754,46.462,15.76166667,1.575646005,4.72,1.83,1,,,
14.5737,91.8922,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5837,-0.891565,46.6197,15.76963889,1.57565822,4.72,1.83,1,,,
14.5837,92.0596,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.5937,-0.892371,46.7764,15.77752778,1.575670435,4.72,1.83,1,,,
14.5937,92.227,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6037,-0.893194,46.9361,15.78558333,1.575680905,4.72,1.83,1,,,
14.6037,92.3935,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6138,-0.894001,47.0925,15.79341667,1.575687885,4.72,1.83,1,,,
14.6138,92.5597,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6238,-0.894811,47.2493,15.80122222,1.575694865,4.72,1.83,1,,,
14.6238,92.7259,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6338,-0.895633,47.4082,15.80911111,1.575701845,4.72,1.83,1,,,
14.6338,92.892,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6438,-0.896459,47.5676,15.81702778,1.57570708,4.72,1.83,1,,,
14.6438,93.0582,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6538,-0.897279,47.7258,15.82486111,1.57571057,4.72,1.83,1,,,
14.6538,93.2252,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6638,-0.898098,47.8837,15.83266667,1.57571406,4.72,1.83,1,,,
14.6638,93.3923,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6738,-0.898929,48.0437,15.84055556,1.57571755,4.72,1.83,1,,,
14.6738,93.5595,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6838,-0.899756,48.2027,15.84841667,1.57572104,4.72,1.83,1,,,
14.6838,93.7266,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.6938,-0.900576,48.3603,15.85619444,1.575722785,4.72,1.83,1,,,
14.6938,93.8938,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7038,-0.901408,48.52,15.86405556,1.57572453,4.72,1.83,1,,,
14.7038,94.0602,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7138,-0.902224,48.6766,15.87172222,1.575726275,4.72,1.83,1,,,
14.7138,94.2265,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7238,-0.903054,48.8358,15.87947222,1.57572802,4.72,1.83,1,,,
14.7238,94.3927,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7338,-0.903879,48.994,15.88716667,1.575729765,4.72,1.83,1,,,
14.7338,94.559,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7438,-0.904711,49.1534,15.89488889,1.575729765,4.72,1.83,1,,,
14.7438,94.7253,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7538,-0.905541,49.3124,15.90261111,1.57573151,4.72,1.83,1,,,
14.7538,94.8923,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7638,-0.90638,49.4732,15.91038889,1.57573151,4.72,1.83,1,,,
14.7638,95.0595,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7738,-0.907194,49.6293,15.91794444,1.575729765,4.72,1.83,1,,,
14.7738,95.2266,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7838,-0.908028,49.7891,15.92569444,1.575729765,4.72,1.83,1,,,
14.7838,95.3938,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.7938,-0.908857,49.9479,15.93336111,1.57572802,4.72,1.83,1,,,
14.7938,95.561,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.8038,-0.909699,50.1093,15.94116667,1.575726275,4.72,1.83,1,,,
14.8038,95.7274,-1.7,16.66666667,0.0,4.72,1.83,4,,,
14.8138,-0.91053,50.2687,15.94886111,1.57572453,4.72,1.83,1,,,
